tid,tournament_name,start_date,month,round,table,status,winner_id,winner_name,player_id,player_name,is_winner,deck_url,deck_raw,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,3,,,Boone & Reva,56VW2ypm1Q60I7pd1VCj,Boone & Reva,1,,,Reva & Boone,Boone & Reva,boone & reva,Reva,Boone,Creative Energy,Timey-Wimey,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/weR7hsL3Vk-I2qTNGqfK2w,Creative Energy,Timey-Wimey,Creative Energy,Timey-Wimey,Modern Horizons 3,Doctor Who,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,4,,,Carlos & Errejota,JuiLXww4SOB3t47nblyU,Carlos & Errejota,1,,,Carlos & Errejota,Carlos & Errejota,carlos & errejota,Carlos,Errejota,Temur Roar,Dance of the Elements,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,Temur Roar,Dance of the Elements,Temur Roar,Dance of the Elements,Tarkir Dragonstorm,Lorwyn Eclipsed,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,4,,,Carlos & Errejota,1FDH3YwLOJqqhoGYjXHh,Gustavo Dias & Udo,0,,,Gustavo Dias & Udo,Gustavo Dias & Udo,gustavo dias & udo,Gustavo Dias,Udo,Ferocidade Felina,Pedido de Apoio,https://moxfield.com/decks/T9XdORiOPky0VSmV63hoKA,https://moxfield.com/decks/tqa1AHW1_0WhE-TvWKD1Ng,Ferocidade Felina,Pedido de Apoio,Feline Ferocity,Call for Backup,Commander 2017,March of the Machine,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,5,,,Marcelo & Samuel,qw4XxzovtDnuqfsMelKQ,Chueiry & Vicente,0,,,Chueiry & Vicente,Chueiry & Vicente,chueiry & vicente,Chueiry,Vicente,Dance of the Elements,Enxame Fractius,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,https://moxfield.com/decks/dnY2YPlJtkalYCkLZ9Q0YQ,Dance of the Elements,Enxame Fractius,Dance of the Elements,Sliver Swarm,Lorwyn Eclipsed,Commander Masters,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,5,,,Marcelo & Samuel,mtWg56AgZRET20q9isy8,Marcelo & Samuel,1,,,Marcelo & Samuel,Marcelo & Samuel,marcelo & samuel,Marcelo,Samuel,Dance of the Elements,Endless Punishment,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Dance of the Elements,Endless Punishment,Dance of the Elements,Endless Punishment,Lorwyn Eclipsed,Duskmourn: House of Horror,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,6,,,Erick & Fabio,yMD2pSANi2g4mpz2pVNw,Juliano & Mateus,0,,,Juliano & Mateus,Juliano & Mateus,juliano & mateus,Juliano,Mateus,Içar Velas,Virtude e Valor,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Içar Velas,Virtude e Valor,Ahoy Mateys,Virtue and Valor,The Lost Caverns of Ixalan,Wilds of Eldraine,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,2,6,,,Erick & Fabio,MgukdtqpFCWGovSzBs6r,Erick & Fabio,1,,,Erick & Fábio,Erick & Fabio,erick & fabio,Erick,Fabio,Counter Blitz,Exploradores das Profundezas,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,Counter Blitz,Exploradores das Profundezas,Counter Blitz,Explorers of the Deep,Final Fantasy,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,1,,,Samuel & Thiago,56VW2ypm1Q60I7pd1VCj,Boone & Reva,0,,,Reva & Boone,Boone & Reva,boone & reva,Reva,Boone,Creative Energy,Timey-Wimey,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/weR7hsL3Vk-I2qTNGqfK2w,Creative Energy,Timey-Wimey,Creative Energy,Timey-Wimey,Modern Horizons 3,Doctor Who,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,1,,,Samuel & Thiago,yarIweAMYjBQ7hkJZqKu,Samuel & Thiago,1,,,Samuel Maia & Thiago,Samuel & Thiago,samuel & thiago,Samuel,Thiago,Squirreled Away,Blight Curse,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,Squirreled Away,Blight Curse,Squirreled Away,Blight Curse,Bloomburrow,Lorwyn Eclipsed,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,2,,,Carlos & Errejota,dnmV75OvXzTux6llAbTM,Jorel & Martin,0,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Domínio das Fadinas,Jeskai Striker,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/GqSQ24NIJkq-144dkab-HQ,Domínio das Fadinas,Jeskai Striker,Fae Dominion,Jeskai Striker,Wilds of Eldraine,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,2,,,Carlos & Errejota,JuiLXww4SOB3t47nblyU,Carlos & Errejota,1,,,Carlos & Errejota,Carlos & Errejota,carlos & errejota,Carlos,Errejota,Temur Roar,Dance of the Elements,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,Temur Roar,Dance of the Elements,Temur Roar,Dance of the Elements,Tarkir Dragonstorm,Lorwyn Eclipsed,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,3,,,Erick & Fabio,mtWg56AgZRET20q9isy8,Marcelo & Samuel,0,,,Marcelo & Samuel,Marcelo & Samuel,marcelo & samuel,Marcelo,Samuel,Dance of the Elements,Endless Punishment,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Dance of the Elements,Endless Punishment,Dance of the Elements,Endless Punishment,Lorwyn Eclipsed,Duskmourn: House of Horror,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,3,,,Erick & Fabio,MgukdtqpFCWGovSzBs6r,Erick & Fabio,1,,,Erick & Fábio,Erick & Fabio,erick & fabio,Erick,Fabio,Counter Blitz,Exploradores das Profundezas,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,Counter Blitz,Exploradores das Profundezas,Counter Blitz,Explorers of the Deep,Final Fantasy,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,4,,Draw,Draw,nJsdPaC7XnkP5XpdUJVZ,Arthur Sartori & Marcos Sartori,0,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,4,,Draw,Draw,NM3O5De3jIdZ7EJI1kC1,Bauer & Langa,0,,,Bauer & Langa,Bauer & Langa,bauer & langa,Bauer,Langa,Endless Punishment,Içar Velas,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Endless Punishment,Içar Velas,Endless Punishment,Ahoy Mateys,Duskmourn: House of Horror,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,5,,,Juliano & Mateus,d6onUDRz14avzaFVYFE6,João Marmentini & Vande,0,,,Vande & Joao Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Counter Blitz,Virtude e Valor,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Counter Blitz,Virtude e Valor,Counter Blitz,Virtue and Valor,Final Fantasy,Wilds of Eldraine,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,5,,,Juliano & Mateus,yMD2pSANi2g4mpz2pVNw,Juliano & Mateus,1,,,Juliano & Mateus,Juliano & Mateus,juliano & mateus,Juliano,Mateus,Içar Velas,Virtude e Valor,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Içar Velas,Virtude e Valor,Ahoy Mateys,Virtue and Valor,The Lost Caverns of Ixalan,Wilds of Eldraine,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,6,,,Gustavo Dias & Udo,qw4XxzovtDnuqfsMelKQ,Chueiry & Vicente,0,,,Chueiry & Vicente,Chueiry & Vicente,chueiry & vicente,Chueiry,Vicente,Dance of the Elements,Enxame Fractius,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,https://moxfield.com/decks/dnY2YPlJtkalYCkLZ9Q0YQ,Dance of the Elements,Enxame Fractius,Dance of the Elements,Sliver Swarm,Lorwyn Eclipsed,Commander Masters,manual,0,0
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02,3,6,,,Gustavo Dias & Udo,1FDH3YwLOJqqhoGYjXHh,Gustavo Dias & Udo,1,,,Gustavo Dias & Udo,Gustavo Dias & Udo,gustavo dias & udo,Gustavo Dias,Udo,Ferocidade Felina,Pedido de Apoio,https://moxfield.com/decks/T9XdORiOPky0VSmV63hoKA,https://moxfield.com/decks/tqa1AHW1_0WhE-TvWKD1Ng,Ferocidade Felina,Pedido de Apoio,Feline Ferocity,Call for Backup,Commander 2017,March of the Machine,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,1,,,Jorel & Martin,FIWIeD1Fl6s9v6TwJ89J,Jorel & Martin,1,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Blight Curse,Counter Blitz,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Blight Curse,Counter Blitz,Blight Curse,Counter Blitz,Lorwyn Eclipsed,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,1,,,Jorel & Martin,80VymoaRewwNl83VpMMR,Arthur Sartori & Marcos Sartori,0,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,2,,,Carlos & Errejota,Y0QFPQR8yt8RFZGIBNrO,Carlos & Errejota,1,,,Carlos & Errejota,Carlos & Errejota,carlos & errejota,Carlos,Errejota,Animated Army,Temur Roar,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Animated Army,Temur Roar,Animated Army,Temur Roar,Bloomburrow,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,2,,,Carlos & Errejota,u2QTDQGZ71XWsb8sfpfa,Boone & Reva,0,,,Fernando Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Creative Energy,Timey-Wimey,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/weR7hsL3Vk-I2qTNGqfK2w,Creative Energy,Timey-Wimey,Creative Energy,Timey-Wimey,Modern Horizons 3,Doctor Who,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,3,,,João Marmentini & Vande,BKpc4Ksc7zf2dz0fYg53,Juliano & Mateus,0,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Içar Velas,Graveyard Overdrive,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/kQGUOyS7CkKBgvxiu3FHfQ,Içar Velas,Graveyard Overdrive,Ahoy Mateys,Graveyard Overdrive,The Lost Caverns of Ixalan,Modern Horizons 3,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,3,,,João Marmentini & Vande,FbBDvJXnOZd0uj0Scg6D,João Marmentini & Vande,1,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Scions & Spellcraft,Endless Punishment,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Scions & Spellcraft,Endless Punishment,Scions & Spellcraft,Endless Punishment,Final Fantasy,Duskmourn: House of Horror,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,4,,,Bauer & Langa,rpX9JwLJcdS7FSZIxLqm,Borini & Vicente,0,,,Vicente & Thiago Borini,Borini & Vicente,borini & vicente,Vicente,Borini,Enxame Fractius,Counter Blitz,https://moxfield.com/decks/dnY2YPlJtkalYCkLZ9Q0YQ,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Enxame Fractius,Counter Blitz,Sliver Swarm,Counter Blitz,Commander Masters,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,1,4,,,Bauer & Langa,uZB9erm2UyCSupfYRLmj,Bauer & Langa,1,,,Langa & Bauer,Bauer & Langa,bauer & langa,Langa,Bauer,Içar Velas,Temur Roar,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Içar Velas,Temur Roar,Ahoy Mateys,Temur Roar,The Lost Caverns of Ixalan,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,1,,,Carlos & Errejota,FbBDvJXnOZd0uj0Scg6D,João Marmentini & Vande,0,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Scions & Spellcraft,Endless Punishment,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Scions & Spellcraft,Endless Punishment,Scions & Spellcraft,Endless Punishment,Final Fantasy,Duskmourn: House of Horror,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,1,,,Carlos & Errejota,Y0QFPQR8yt8RFZGIBNrO,Carlos & Errejota,1,,,Carlos & Errejota,Carlos & Errejota,carlos & errejota,Carlos,Errejota,Animated Army,Temur Roar,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Animated Army,Temur Roar,Animated Army,Temur Roar,Bloomburrow,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,2,,Draw,Draw,FIWIeD1Fl6s9v6TwJ89J,Jorel & Martin,0,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Blight Curse,Counter Blitz,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Blight Curse,Counter Blitz,Blight Curse,Counter Blitz,Lorwyn Eclipsed,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,2,,Draw,Draw,uZB9erm2UyCSupfYRLmj,Bauer & Langa,0,,,Langa & Bauer,Bauer & Langa,bauer & langa,Langa,Bauer,Içar Velas,Temur Roar,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Içar Velas,Temur Roar,Ahoy Mateys,Temur Roar,The Lost Caverns of Ixalan,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,3,,Draw,Draw,80VymoaRewwNl83VpMMR,Arthur Sartori & Marcos Sartori,0,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,3,,Draw,Draw,BKpc4Ksc7zf2dz0fYg53,Juliano & Mateus,0,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Içar Velas,Graveyard Overdrive,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/kQGUOyS7CkKBgvxiu3FHfQ,Içar Velas,Graveyard Overdrive,Ahoy Mateys,Graveyard Overdrive,The Lost Caverns of Ixalan,Modern Horizons 3,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,4,,,Borini & Vicente,u2QTDQGZ71XWsb8sfpfa,Boone & Reva,0,,,Fernando Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Creative Energy,Timey-Wimey,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/weR7hsL3Vk-I2qTNGqfK2w,Creative Energy,Timey-Wimey,Creative Energy,Timey-Wimey,Modern Horizons 3,Doctor Who,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,2,4,,,Borini & Vicente,rpX9JwLJcdS7FSZIxLqm,Borini & Vicente,1,,,Vicente & Thiago Borini,Borini & Vicente,borini & vicente,Vicente,Borini,Enxame Fractius,Counter Blitz,https://moxfield.com/decks/dnY2YPlJtkalYCkLZ9Q0YQ,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Enxame Fractius,Counter Blitz,Sliver Swarm,Counter Blitz,Commander Masters,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,1,,,Bauer & Langa,Y0QFPQR8yt8RFZGIBNrO,Carlos & Errejota,0,,,Carlos & Errejota,Carlos & Errejota,carlos & errejota,Carlos,Errejota,Animated Army,Temur Roar,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Animated Army,Temur Roar,Animated Army,Temur Roar,Bloomburrow,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,1,,,Bauer & Langa,uZB9erm2UyCSupfYRLmj,Bauer & Langa,1,,,Langa & Bauer,Bauer & Langa,bauer & langa,Langa,Bauer,Içar Velas,Temur Roar,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Içar Velas,Temur Roar,Ahoy Mateys,Temur Roar,The Lost Caverns of Ixalan,Tarkir Dragonstorm,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,2,,,Jorel & Martin,FIWIeD1Fl6s9v6TwJ89J,Jorel & Martin,1,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Blight Curse,Counter Blitz,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Blight Curse,Counter Blitz,Blight Curse,Counter Blitz,Lorwyn Eclipsed,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,2,,,Jorel & Martin,rpX9JwLJcdS7FSZIxLqm,Borini & Vicente,0,,,Vicente & Thiago Borini,Borini & Vicente,borini & vicente,Vicente,Borini,Enxame Fractius,Counter Blitz,https://moxfield.com/decks/dnY2YPlJtkalYCkLZ9Q0YQ,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Enxame Fractius,Counter Blitz,Sliver Swarm,Counter Blitz,Commander Masters,Final Fantasy,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,3,,,Arthur Sartori & Marcos Sartori,FbBDvJXnOZd0uj0Scg6D,João Marmentini & Vande,0,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Scions & Spellcraft,Endless Punishment,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Scions & Spellcraft,Endless Punishment,Scions & Spellcraft,Endless Punishment,Final Fantasy,Duskmourn: House of Horror,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,3,,,Arthur Sartori & Marcos Sartori,80VymoaRewwNl83VpMMR,Arthur Sartori & Marcos Sartori,1,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,4,,Draw,Draw,BKpc4Ksc7zf2dz0fYg53,Juliano & Mateus,0,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Içar Velas,Graveyard Overdrive,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/kQGUOyS7CkKBgvxiu3FHfQ,Içar Velas,Graveyard Overdrive,Ahoy Mateys,Graveyard Overdrive,The Lost Caverns of Ixalan,Modern Horizons 3,manual,0,0
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02,3,4,,Draw,Draw,u2QTDQGZ71XWsb8sfpfa,Boone & Reva,0,,,Fernando Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Creative Energy,Timey-Wimey,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/weR7hsL3Vk-I2qTNGqfK2w,Creative Energy,Timey-Wimey,Creative Energy,Timey-Wimey,Modern Horizons 3,Doctor Who,manual,0,0
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,1,,,Juliano & Mateus,xYYodATAXSDGXAZtvehM,Chueiry & Vicente,0,,,Chueiry & Vicente,Chueiry & Vicente,chueiry & vicente,Chueiry,Vicente,sem deck,sem deck,,,sem deck,sem deck,,,,,manual,0,1
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,1,,,Juliano & Mateus,YjQpUGj3Jbs4ReKqy9Qb,Juliano & Mateus,1,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Turtle Power!,Içar Velas,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Turtle Power!,Içar Velas,Turtle Power!,Ahoy Mateys,Teenage Mutant Ninja Turtles,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,2,,Draw,Draw,i9bNzs5ZxRbbzPW41D5C,Bauer & Langa,0,,,Bauer & Langa,Bauer & Langa,bauer & langa,Bauer,Langa,Temur Roar,Içar Velas,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Temur Roar,Içar Velas,Temur Roar,Ahoy Mateys,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,2,,Draw,Draw,hMoFNUlRETOHeH07r4gz,Boone & Reva,0,,,Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Scions & Spellcraft,Eternal Might,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/ULyYbD7SNUS3Z4EM-QnE-A,Scions & Spellcraft,Eternal Might,Scions & Spellcraft,Eternal Might,Final Fantasy,Aetherdrift,manual,0,0
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,3,,Draw,Draw,nkVpGrRRriNgmf242Pbq,Jorel & Martin,0,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,sem deck,sem deck,,,sem deck,sem deck,,,,,manual,0,1
liga-2x2-online-s1-e04,Liga 2x2 Online S1-E04,2026-03-05,2026-03,1,3,,Draw,Draw,doHAPl9AbpN1FjVTmCQy,Glauber & João Marmentini,0,,,Glauber & João Marmentini,Glauber & João Marmentini,glauber & joao marmentini,Glauber,João Marmentini,Ameaça sem Rosto,Virtude e Valor,https://moxfield.com/decks/LCH-fa6KIUmzfF-ul72Ucw,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Ameaça sem Rosto,Virtude e Valor,Faceless Menace,Virtue and Valor,Commander 2019,Wilds of Eldraine,manual,0,0
